0.0336849600111483	-0.0336849600111483
0.0674598505219477	-0.0674598505219477
0.101323878139553	-0.101323878139553
0.135276237018192	-0.135276237018192
0.169316108774509	-0.169316108774509
0.20344266240268	-0.20344266240268
0.237655054189315	-0.237655054189315
0.271952427628144	-0.271952427628144
0.306333913334484	-0.306333913334484
0.340798628959495	-0.340798628959495
0.37534567910423	-0.37534567910423
0.409974155233471	-0.409974155233471
0.444683135589364	-0.444683135589364
0.479471685104845	-0.479471685104845
0.51433885531687	-0.51433885531687
0.549283684279444	-0.549283684279444
0.584305196476454	-0.584305196476454
0.619402402734305	-0.619402402734305
0.65457430013437	-0.65457430013437
0.689819871925243	-0.689819871925243
0.725138087434814	-0.725138087434814
0.760527901982154	-0.760527901982154
0.795988256789219	-0.795988256789219
0.831518078892377	-0.831518078892377
0.867116281053756	-0.867116281053756
0.902781761672423	-0.902781761672423
0.938513404695383	-0.938513404695383
0.974310079528425	-0.974310079528425
1.01017064094678	-1.01017064094678
1.04609392900566	-1.04609392900566
1.08207876895055	-1.08207876895055
1.11812397112745	-1.11812397112745
1.15422833089292	-1.15422833089292
1.19039062852393	-1.19039062852393
1.22660962912759	-1.22660962912759
1.26288408255081	-1.26288408255081
1.2992127232897	-1.2992127232897
1.3355942703989	-1.3355942703989
1.37202742740073	-1.37202742740073
1.40851088219431	-1.40851088219431
1.4450433069644	-1.4450433069644
1.48162335809023	-1.48162335809023
1.51824967605415	-1.51824967605415
1.55492088535023	-1.55492088535023
1.59163559439262	-1.59163559439262
1.62839239542392	-1.62839239542392
1.6651898644234	-1.6651898644234
1.70202656101508	-1.70202656101508
1.73890102837574	-1.73890102837574
1.77581179314286	-1.77581179314286
1.8127573653224	-1.8127573653224
1.84973623819653	-1.84973623819653
1.88674688823129	-1.88674688823129
1.92378777498412	-1.92378777498412
1.96085734101134	-1.96085734101134
1.99795401177555	-1.99795401177555
2.03507619555296	-2.03507619555296
2.07222228334062	-2.07222228334062
2.10939064876369	-2.10939064876369
2.14657964798247	-2.14657964798247
2.18378761959958	-2.18378761959958
2.22101288456692	-2.22101288456692
2.25825374609267	-2.25825374609267
2.29550848954826	-2.29550848954826
2.33277538237521	-2.33277538237521
2.37005267399205	-2.37005267399205
2.40733859570109	-2.40733859570109
2.44463136059532	-2.44463136059532
2.48192916346509	-2.48192916346509
2.51923018070496	-2.51923018070496
2.55653257022042	-2.55653257022042
2.59383447133464	-2.59383447133464
2.63113400469522	-2.63113400469522
2.66842927218094	-2.66842927218094
2.70571835680851	-2.70571835680851
2.74299932263931	-2.74299932263931
2.78027021468623	-2.78027021468623
2.81752905882038	-2.81752905882038
2.85477386167798	-2.85477386167798
2.8920026105672	-2.8920026105672
2.92921327337504	-2.92921327337504
2.96640379847425	-2.96640379847425
3.00357211463034	-3.00357211463034
